replicate,model_mean_hidden_ba
643,0.52087375471954411
644,0.52660975217092698
645,0.52670269585376839
646,0.51850632544682529
647,0.51984191453548267
648,0.52214524780287319
649,0.51903414427352135
650,0.53237702734905257
651,0.52565693304709193
652,0.52395340673845148
653,0.53129118946830656
654,0.51929871503297043
655,0.51918739795392077
656,0.51812898134347762
657,0.52076843780551241
658,0.51963400128797921
659,0.51267024681278572
660,0.516960399428951
661,0.52122017148785571
662,0.52215014113762581
663,0.52190892839485592
664,0.51761538560735132
665,0.52155582195949857
666,0.5194982949120297
667,0.52633387542652987
668,0.52388731334680849
669,0.52134621608706255
670,0.53074185333254909
671,0.51993445631436219
672,0.5165006631567175
673,0.52770303133789198
674,0.51640454657946222
675,0.51814132404669211
676,0.51722502228942024
677,0.51712583556732628
678,0.51945011285121656
679,0.5321920859087006
680,0.51672384255984483
681,0.51817446738724515
682,0.52753420287456954
683,0.5161459412238607
684,0.5236231629246515
685,0.51696256778321159
686,0.51367758356707538
687,0.52439172375361254
688,0.53023165869769062
689,0.53262438063069473
690,0.51961411820420511
691,0.51517336568160121
692,0.52342572008490784
693,0.51977942904534236
694,0.52174658056898671
695,0.52508428879546831
696,0.52223094808244097
697,0.52604019906241295
698,0.52062274755605609
699,0.52380644910371121
700,0.52242421913666293
701,0.5220484222064441
702,0.53490280405701152
703,0.52059267986130631
704,0.53393645747236052
705,0.52287025290577771
706,0.52590140562237075
707,0.52571427435870688
708,0.51982574615107313
709,0.52777481319141795
710,0.5221051111754107
711,0.52081096308282882
712,0.52051422012034876
713,0.52790230040556474
714,0.51891522062847872
715,0.52105359157588116
716,0.51381453014408784
717,0.52383666696619779
718,0.52266229664382813
719,0.51775198594488514
720,0.52313802896005313
721,0.52948732905564366
722,0.52520369324995519
723,0.51931075142574834
724,0.52377899780430148
725,0.51638417801558845
726,0.52283928370489241
727,0.51918331120389294
728,0.51254235772057333
729,0.51844303852007578
730,0.52313812123010461
731,0.52596726209880107
732,0.51523408873108978
733,0.51340027549794631
734,0.51842300591175206
735,0.52324215741574343
736,0.52769845402870297
